location,time,activity,zeit,zeit_ind,day,genotype,light
1,2013-03-15 18:30:00,85.8888888888889,-14.5,-869,4,het,True
1,2013-03-15 18:40:00,4.5,-14.333333333333334,-860,4,het,True
1,2013-03-15 18:50:00,0.0,-14.166666666666666,-850,4,het,True
1,2013-03-15 19:00:00,0.0,-14.0,-840,4,het,True
1,2013-03-15 19:10:00,0.0,-13.833333333333334,-830,4,het,True
1,2013-03-15 19:20:00,0.0,-13.666666666666666,-820,4,het,True
1,2013-03-15 19:30:00,0.0,-13.5,-810,4,het,True
1,2013-03-15 19:40:00,0.0,-13.333333333333334,-800,4,het,True
1,2013-03-15 19:50:00,0.0,-13.166666666666666,-790,4,het,True
1,2013-03-15 20:00:00,0.0,-13.0,-780,4,het,True
1,2013-03-15 20:10:00,1.3,-12.833333333333334,-770,4,het,True
1,2013-03-15 20:20:00,0.0,-12.666666666666666,-760,4,het,True
1,2013-03-15 20:30:00,0.0,-12.5,-750,4,het,True
1,2013-03-15 20:40:00,1.2,-12.333333333333334,-740,4,het,True
1,2013-03-15 20:50:00,88.8,-12.166666666666666,-730,4,het,True
1,2013-03-15 21:00:00,0.0,-12.0,-720,4,het,True
1,2013-03-15 21:10:00,0.0,-11.833333333333334,-710,4,het,True
1,2013-03-15 21:20:00,0.0,-11.666666666666666,-700,4,het,True
1,2013-03-15 21:30:00,0.0,-11.5,-690,4,het,True
1,2013-03-15 21:40:00,0.0,-11.333333333333334,-680,4,het,True
1,2013-03-15 21:50:00,0.1,-11.166666666666666,-670,4,het,True
1,2013-03-15 22:00:00,0.0,-11.0,-660,4,het,True
1,2013-03-15 22:10:00,0.0,-10.833333333333334,-650,4,het,True
1,2013-03-15 22:20:00,0.3,-10.666666666666666,-640,4,het,True
1,2013-03-15 22:30:00,0.0,-10.5,-630,4,het,True
1,2013-03-15 22:40:00,0.0,-10.333333333333334,-620,4,het,True
1,2013-03-15 22:50:00,3.3,-10.166666666666666,-610,4,het,True
1,2013-03-15 23:00:00,9.4,-10.0,-600,4,het,False
1,2013-03-15 23:10:00,0.0,-9.833333333333334,-590,4,het,False
1,2013-03-15 23:20:00,6.4,-9.666666666666666,-580,4,het,False
1,2013-03-15 23:30:00,5.3,-9.5,-570,4,het,False
1,2013-03-15 23:40:00,4.8,-9.333333333333334,-560,4,het,False
1,2013-03-15 23:50:00,0.1,-9.166666666666666,-550,4,het,False
1,2013-03-16 00:00:00,0.8,-9.000000000000002,-540,4,het,False
1,2013-03-16 00:10:00,0.3,-8.833333333333334,-530,4,het,False
1,2013-03-16 00:20:00,0.0,-8.666666666666668,-520,4,het,False
1,2013-03-16 00:30:00,0.0,-8.500000000000002,-510,4,het,False
1,2013-03-16 00:40:00,0.30000000000000004,-8.333333333333334,-500,4,het,False
1,2013-03-16 00:50:00,0.0,-8.166666666666668,-490,4,het,False
1,2013-03-16 01:00:00,0.0,-8.0,-480,4,het,False
1,2013-03-16 01:10:00,0.0,-7.833333333333333,-470,4,het,False
1,2013-03-16 01:20:00,0.30000000000000004,-7.666666666666667,-460,4,het,False
1,2013-03-16 01:30:00,0.1,-7.5,-450,4,het,False
1,2013-03-16 01:40:00,0.30000000000000004,-7.333333333333333,-440,4,het,False
1,2013-03-16 01:50:00,1.1,-7.166666666666667,-430,4,het,False
1,2013-03-16 02:00:00,0.0,-7.0,-420,4,het,False
1,2013-03-16 02:10:00,0.0,-6.833333333333333,-410,4,het,False
1,2013-03-16 02:20:00,0.0,-6.666666666666667,-400,4,het,False
1,2013-03-16 02:30:00,0.0,-6.5,-390,4,het,False
1,2013-03-16 02:40:00,0.0,-6.333333333333333,-380,4,het,False
1,2013-03-16 02:50:00,0.0,-6.166666666666667,-370,4,het,False
1,2013-03-16 03:00:00,0.7999999999999999,-6.0,-360,4,het,False
1,2013-03-16 03:10:00,0.0,-5.833333333333333,-350,4,het,False
1,2013-03-16 03:20:00,0.0,-5.666666666666667,-340,4,het,False
1,2013-03-16 03:30:00,0.0,-5.5,-330,4,het,False
1,2013-03-16 03:40:00,0.0,-5.333333333333333,-320,4,het,False
1,2013-03-16 03:50:00,6.6,-5.166666666666667,-310,4,het,False
1,2013-03-16 04:00:00,0.6,-5.0,-300,4,het,False
1,2013-03-16 04:10:00,0.1,-4.833333333333333,-290,4,het,False
1,2013-03-16 04:20:00,0.0,-4.666666666666667,-280,4,het,False
1,2013-03-16 04:30:00,0.0,-4.500000000000001,-270,4,het,False
1,2013-03-16 04:40:00,0.0,-4.333333333333334,-260,4,het,False
1,2013-03-16 04:50:00,0.0,-4.166666666666667,-250,4,het,False
1,2013-03-16 05:00:00,8.2,-4.0,-240,4,het,False
1,2013-03-16 05:10:00,13.6,-3.8333333333333335,-230,4,het,False
1,2013-03-16 05:20:00,12.9,-3.6666666666666665,-220,4,het,False
1,2013-03-16 05:30:00,4.4,-3.5,-210,4,het,False
1,2013-03-16 05:40:00,9.9,-3.3333333333333335,-200,4,het,False
1,2013-03-16 05:50:00,22.099999999999998,-3.1666666666666665,-190,4,het,False
1,2013-03-16 06:00:00,25.900000000000002,-3.0,-180,4,het,False
1,2013-03-16 06:10:00,27.9,-2.8333333333333335,-170,4,het,False
1,2013-03-16 06:20:00,17.0,-2.6666666666666665,-160,4,het,False
1,2013-03-16 06:30:00,6.8999999999999995,-2.5,-150,4,het,False
1,2013-03-16 06:40:00,8.7,-2.3333333333333335,-140,4,het,False
1,2013-03-16 06:50:00,4.0,-2.166666666666667,-130,4,het,False
1,2013-03-16 07:00:00,6.8,-2.0,-120,4,het,False
1,2013-03-16 07:10:00,8.900000000000002,-1.8333333333333333,-110,4,het,False
1,2013-03-16 07:20:00,14.0,-1.6666666666666667,-100,4,het,False
1,2013-03-16 07:30:00,7.3,-1.5,-90,4,het,False
1,2013-03-16 07:40:00,0.1,-1.3333333333333333,-80,4,het,False
1,2013-03-16 07:50:00,10.999999999999998,-1.1666666666666667,-70,4,het,False
1,2013-03-16 08:00:00,5.0,-1.0,-60,4,het,False
1,2013-03-16 08:10:00,8.3,-0.8333333333333334,-50,4,het,False
1,2013-03-16 08:20:00,10.0,-0.6666666666666666,-40,4,het,False
1,2013-03-16 08:30:00,6.2,-0.5,-30,4,het,False
1,2013-03-16 08:40:00,4.1,-0.3333333333333333,-20,4,het,False
1,2013-03-16 08:50:00,4.6,-0.16666666666666666,-10,4,het,False
1,2013-03-16 09:00:00,41.0,0.0,0,5,het,True
1,2013-03-16 09:10:00,91.1,0.16666666666666666,10,5,het,True
1,2013-03-16 09:20:00,84.69999999999999,0.3333333333333333,20,5,het,True
1,2013-03-16 09:30:00,69.3,0.5,30,5,het,True
1,2013-03-16 09:40:00,0.0,0.6666666666666666,40,5,het,True
1,2013-03-16 09:50:00,0.0,0.8333333333333334,50,5,het,True
1,2013-03-16 10:00:00,0.0,1.0,60,5,het,True
1,2013-03-16 10:10:00,42.30000000000001,1.1666666666666667,70,5,het,True
1,2013-03-16 10:20:00,43.00000000000001,1.3333333333333333,80,5,het,True
1,2013-03-16 10:30:00,65.60000000000001,1.5,90,5,het,True
1,2013-03-16 10:40:00,44.4,1.6666666666666667,100,5,het,True
1,2013-03-16 10:50:00,7.4,1.8333333333333333,110,5,het,True
1,2013-03-16 11:00:00,0.2,2.0,120,5,het,True
1,2013-03-16 11:10:00,3.0,2.166666666666667,130,5,het,True
1,2013-03-16 11:20:00,11.600000000000001,2.3333333333333335,140,5,het,True
1,2013-03-16 11:30:00,26.900000000000006,2.5,150,5,het,True
1,2013-03-16 11:40:00,32.5,2.6666666666666665,160,5,het,True
1,2013-03-16 11:50:00,12.4,2.8333333333333335,170,5,het,True
1,2013-03-16 12:00:00,13.700000000000001,3.0,180,5,het,True
1,2013-03-16 12:10:00,59.60000000000001,3.1666666666666665,190,5,het,True
1,2013-03-16 12:20:00,49.0,3.3333333333333335,200,5,het,True
1,2013-03-16 12:30:00,35.900000000000006,3.5,210,5,het,True
1,2013-03-16 12:40:00,43.29999999999999,3.6666666666666665,220,5,het,True
1,2013-03-16 12:50:00,39.199999999999996,3.8333333333333335,230,5,het,True
1,2013-03-16 13:00:00,46.8,4.0,240,5,het,True
1,2013-03-16 13:10:00,31.900000000000002,4.166666666666667,250,5,het,True
1,2013-03-16 13:20:00,33.900000000000006,4.333333333333334,260,5,het,True
1,2013-03-16 13:30:00,27.699999999999996,4.500000000000001,270,5,het,True
1,2013-03-16 13:40:00,22.699999999999996,4.666666666666667,280,5,het,True
1,2013-03-16 13:50:00,27.1,4.833333333333333,290,5,het,True
1,2013-03-16 14:00:00,30.4,5.0,300,5,het,True
1,2013-03-16 14:10:00,38.8,5.166666666666667,310,5,het,True
1,2013-03-16 14:20:00,32.1,5.333333333333333,320,5,het,True
1,2013-03-16 14:30:00,26.400000000000002,5.5,330,5,het,True
1,2013-03-16 14:40:00,27.4,5.666666666666667,340,5,het,True
1,2013-03-16 14:50:00,41.900000000000006,5.833333333333333,350,5,het,True
1,2013-03-16 15:00:00,27.2,6.0,360,5,het,True
1,2013-03-16 15:10:00,31.300000000000004,6.166666666666667,370,5,het,True
1,2013-03-16 15:20:00,54.199999999999996,6.333333333333333,380,5,het,True
1,2013-03-16 15:30:00,47.39999999999999,6.5,390,5,het,True
1,2013-03-16 15:40:00,30.0,6.666666666666667,400,5,het,True
1,2013-03-16 15:50:00,24.400000000000002,6.833333333333333,410,5,het,True
1,2013-03-16 16:00:00,56.42857142857143,7.0,420,5,het,True
1,2013-03-16 16:10:00,55.4,7.166666666666667,431,5,het,True
1,2013-03-16 16:20:00,38.49999999999999,7.333333333333333,441,5,het,True
1,2013-03-16 16:30:00,31.999999999999996,7.5,451,5,het,True
1,2013-03-16 16:40:00,55.30000000000001,7.666666666666667,461,5,het,True
1,2013-03-16 16:50:00,75.8,7.833333333333333,471,5,het,True
1,2013-03-16 17:00:00,74.3,8.0,481,5,het,True
1,2013-03-16 17:10:00,44.400000000000006,8.166666666666668,491,5,het,True
1,2013-03-16 17:20:00,46.1,8.333333333333334,501,5,het,True
1,2013-03-16 17:30:00,52.400000000000006,8.500000000000002,511,5,het,True
1,2013-03-16 17:40:00,30.5,8.666666666666668,521,5,het,True
1,2013-03-16 17:50:00,31.2,8.833333333333334,531,5,het,True
1,2013-03-16 18:00:00,30.7,9.000000000000002,541,5,het,True
1,2013-03-16 18:10:00,53.10000000000001,9.166666666666666,551,5,het,True
1,2013-03-16 18:20:00,63.300000000000004,9.333333333333334,561,5,het,True
1,2013-03-16 18:30:00,46.39999999999999,9.5,571,5,het,True
1,2013-03-16 18:40:00,57.4,9.666666666666666,581,5,het,True
1,2013-03-16 18:50:00,57.199999999999996,9.833333333333334,591,5,het,True
1,2013-03-16 19:00:00,62.699999999999996,10.0,601,5,het,True
1,2013-03-16 19:10:00,29.3,10.166666666666666,611,5,het,True
1,2013-03-16 19:20:00,53.1,10.333333333333334,621,5,het,True
1,2013-03-16 19:30:00,42.900000000000006,10.5,631,5,het,True
1,2013-03-16 19:40:00,39.89999999999999,10.666666666666666,641,5,het,True
1,2013-03-16 19:50:00,26.2,10.833333333333334,651,5,het,True
1,2013-03-16 20:00:00,31.000000000000007,11.0,661,5,het,True
1,2013-03-16 20:10:00,59.9,11.166666666666666,671,5,het,True
1,2013-03-16 20:20:00,53.099999999999994,11.333333333333334,681,5,het,True
1,2013-03-16 20:30:00,58.5,11.5,691,5,het,True
1,2013-03-16 20:40:00,63.0,11.666666666666666,701,5,het,True
1,2013-03-16 20:50:00,43.60000000000001,11.833333333333334,711,5,het,True
1,2013-03-16 21:00:00,49.300000000000004,12.0,721,5,het,True
1,2013-03-16 21:10:00,37.5,12.166666666666666,731,5,het,True
1,2013-03-16 21:20:00,35.3,12.333333333333334,741,5,het,True
1,2013-03-16 21:30:00,53.199999999999996,12.5,751,5,het,True
1,2013-03-16 21:40:00,36.300000000000004,12.666666666666666,761,5,het,True
1,2013-03-16 21:50:00,36.0,12.833333333333334,771,5,het,True
1,2013-03-16 22:00:00,38.8,13.0,781,5,het,True
1,2013-03-16 22:10:00,46.0,13.166666666666666,791,5,het,True
1,2013-03-16 22:20:00,42.9,13.333333333333334,801,5,het,True
1,2013-03-16 22:30:00,46.20000000000001,13.5,811,5,het,True
1,2013-03-16 22:40:00,60.6,13.666666666666666,821,5,het,True
1,2013-03-16 22:50:00,65.0,13.833333333333334,831,5,het,True
1,2013-03-16 23:00:00,59.9,14.0,841,5,het,False
1,2013-03-16 23:10:00,16.3,14.166666666666666,851,5,het,False
1,2013-03-16 23:20:00,5.8,14.333333333333334,861,5,het,False
1,2013-03-16 23:30:00,16.8,14.5,871,5,het,False
1,2013-03-16 23:40:00,17.5,14.666666666666666,881,5,het,False
1,2013-03-16 23:50:00,15.8,14.833333333333334,891,5,het,False
1,2013-03-17 00:00:00,9.8,15.0,901,5,het,False
1,2013-03-17 00:10:00,11.200000000000001,15.166666666666666,911,5,het,False
1,2013-03-17 00:20:00,4.9,15.333333333333334,921,5,het,False
1,2013-03-17 00:30:00,16.400000000000002,15.5,931,5,het,False
1,2013-03-17 00:40:00,16.200000000000003,15.666666666666666,941,5,het,False
1,2013-03-17 00:50:00,10.600000000000001,15.833333333333334,951,5,het,False
1,2013-03-17 01:00:00,14.600000000000001,16.0,961,5,het,False
1,2013-03-17 01:10:00,7.9,16.166666666666668,971,5,het,False
1,2013-03-17 01:20:00,9.8,16.333333333333336,981,5,het,False
1,2013-03-17 01:30:00,15.500000000000002,16.500000000000004,991,5,het,False
1,2013-03-17 01:40:00,21.7,16.666666666666668,1001,5,het,False
1,2013-03-17 01:50:00,9.5,16.833333333333336,1011,5,het,False
1,2013-03-17 02:00:00,5.5,17.000000000000004,1021,5,het,False
1,2013-03-17 02:10:00,14.399999999999999,17.166666666666668,1031,5,het,False
1,2013-03-17 02:20:00,2.0,17.333333333333336,1041,5,het,False
1,2013-03-17 02:30:00,6.0,17.500000000000004,1051,5,het,False
1,2013-03-17 02:40:00,7.3,17.666666666666668,1061,5,het,False
1,2013-03-17 02:50:00,12.5,17.833333333333336,1071,5,het,False
1,2013-03-17 03:00:00,9.4,18.000000000000004,1081,5,het,False
1,2013-03-17 03:10:00,6.1,18.166666666666668,1091,5,het,False
1,2013-03-17 03:20:00,9.1,18.333333333333332,1101,5,het,False
1,2013-03-17 03:30:00,5.3999999999999995,18.5,1111,5,het,False
1,2013-03-17 03:40:00,5.4,18.666666666666668,1121,5,het,False
1,2013-03-17 03:50:00,9.700000000000001,18.833333333333332,1131,5,het,False
1,2013-03-17 04:00:00,15.1,19.0,1141,5,het,False
1,2013-03-17 04:10:00,5.5,19.166666666666668,1151,5,het,False
1,2013-03-17 04:20:00,14.3,19.333333333333332,1161,5,het,False
1,2013-03-17 04:30:00,11.799999999999999,19.5,1171,5,het,False
1,2013-03-17 04:40:00,10.8,19.666666666666668,1181,5,het,False
1,2013-03-17 04:50:00,17.099999999999998,19.833333333333332,1191,5,het,False
1,2013-03-17 05:00:00,8.0,20.0,1201,5,het,False
1,2013-03-17 05:10:00,19.1,20.166666666666668,1211,5,het,False
1,2013-03-17 05:20:00,16.799999999999997,20.333333333333332,1221,5,het,False
1,2013-03-17 05:30:00,10.2,20.5,1231,5,het,False
1,2013-03-17 05:40:00,9.2,20.666666666666668,1241,5,het,False
1,2013-03-17 05:50:00,1.6,20.833333333333332,1251,5,het,False
1,2013-03-17 06:00:00,9.5,21.0,1261,5,het,False
1,2013-03-17 06:10:00,12.700000000000003,21.166666666666668,1271,5,het,False
1,2013-03-17 06:20:00,15.599999999999998,21.333333333333332,1281,5,het,False
1,2013-03-17 06:30:00,5.699999999999999,21.5,1291,5,het,False
1,2013-03-17 06:40:00,14.2,21.666666666666668,1301,5,het,False
1,2013-03-17 06:50:00,6.8,21.833333333333332,1311,5,het,False
1,2013-03-17 07:00:00,0.0,22.0,1321,5,het,False
1,2013-03-17 07:10:00,10.6,22.166666666666668,1331,5,het,False
1,2013-03-17 07:20:00,21.599999999999998,22.333333333333332,1341,5,het,False
1,2013-03-17 07:30:00,15.900000000000002,22.5,1351,5,het,False
1,2013-03-17 07:40:00,14.299999999999999,22.666666666666668,1361,5,het,False
1,2013-03-17 07:50:00,12.3,22.833333333333332,1371,5,het,False
1,2013-03-17 08:00:00,10.3,23.0,1381,5,het,False
1,2013-03-17 08:10:00,14.600000000000001,23.166666666666668,1391,5,het,False
1,2013-03-17 08:20:00,19.5,23.333333333333332,1401,5,het,False
1,2013-03-17 08:30:00,1.3,23.5,1411,5,het,False
1,2013-03-17 08:40:00,17.5,23.666666666666668,1421,5,het,False
1,2013-03-17 08:50:00,10.899999999999999,23.833333333333332,1431,5,het,False
1,2013-03-17 09:00:00,87.9,24.0,1441,6,het,True
1,2013-03-17 09:10:00,118.80000000000001,24.166666666666668,1451,6,het,True
1,2013-03-17 09:20:00,116.10000000000001,24.333333333333332,1461,6,het,True
1,2013-03-17 09:30:00,106.3,24.5,1471,6,het,True
1,2013-03-17 09:40:00,117.99999999999999,24.666666666666668,1481,6,het,True
1,2013-03-17 09:50:00,85.7,24.833333333333332,1491,6,het,True
1,2013-03-17 10:00:00,2.9,25.0,1501,6,het,True
1,2013-03-17 10:10:00,0.1,25.166666666666668,1511,6,het,True
1,2013-03-17 10:20:00,11.2,25.333333333333332,1521,6,het,True
1,2013-03-17 10:30:00,93.50000000000001,25.5,1531,6,het,True
1,2013-03-17 10:40:00,90.3,25.666666666666668,1541,6,het,True
1,2013-03-17 10:50:00,72.7,25.833333333333332,1551,6,het,True
1,2013-03-17 11:00:00,42.49999999999999,26.0,1561,6,het,True
1,2013-03-17 11:10:00,38.300000000000004,26.166666666666668,1571,6,het,True
1,2013-03-17 11:20:00,42.8,26.333333333333332,1581,6,het,True
1,2013-03-17 11:30:00,48.5,26.5,1591,6,het,True
1,2013-03-17 11:40:00,33.900000000000006,26.666666666666668,1601,6,het,True
1,2013-03-17 11:50:00,41.5,26.833333333333332,1611,6,het,True
1,2013-03-17 12:00:00,50.300000000000004,27.0,1621,6,het,True
1,2013-03-17 12:10:00,22.7,27.166666666666668,1631,6,het,True
1,2013-03-17 12:20:00,30.0,27.333333333333332,1641,6,het,True
1,2013-03-17 12:30:00,44.2,27.5,1651,6,het,True
1,2013-03-17 12:40:00,22.3,27.666666666666668,1661,6,het,True
1,2013-03-17 12:50:00,38.300000000000004,27.833333333333332,1671,6,het,True
1,2013-03-17 13:00:00,28.699999999999996,28.0,1681,6,het,True
1,2013-03-17 13:10:00,35.400000000000006,28.166666666666668,1691,6,het,True
1,2013-03-17 13:20:00,27.000000000000004,28.333333333333332,1701,6,het,True
1,2013-03-17 13:30:00,28.8,28.5,1711,6,het,True
1,2013-03-17 13:40:00,29.099999999999998,28.666666666666668,1721,6,het,True
1,2013-03-17 13:50:00,32.9,28.833333333333332,1731,6,het,True
1,2013-03-17 14:00:00,27.5,29.0,1741,6,het,True
1,2013-03-17 14:10:00,43.7,29.166666666666668,1751,6,het,True
1,2013-03-17 14:20:00,72.9,29.333333333333332,1761,6,het,True
1,2013-03-17 14:30:00,44.3,29.5,1771,6,het,True
1,2013-03-17 14:40:00,38.00000000000001,29.666666666666668,1781,6,het,True
1,2013-03-17 14:50:00,31.499999999999996,29.833333333333332,1791,6,het,True
1,2013-03-17 15:00:00,42.699999999999996,30.0,1801,6,het,True
1,2013-03-17 15:10:00,50.099999999999994,30.166666666666668,1811,6,het,True
1,2013-03-17 15:20:00,50.1,30.333333333333332,1821,6,het,True
1,2013-03-17 15:30:00,26.900000000000002,30.5,1831,6,het,True
1,2013-03-17 15:40:00,23.7,30.666666666666668,1841,6,het,True
1,2013-03-17 15:50:00,25.8,30.833333333333332,1851,6,het,True
1,2013-03-17 16:00:00,23.699999999999996,31.0,1861,6,het,True
1,2013-03-17 16:10:00,22.8,31.166666666666668,1871,6,het,True
1,2013-03-17 16:20:00,47.199999999999996,31.333333333333332,1881,6,het,True
1,2013-03-17 16:30:00,41.699999999999996,31.5,1891,6,het,True
1,2013-03-17 16:40:00,31.3,31.666666666666668,1901,6,het,True
1,2013-03-17 16:50:00,32.1,31.833333333333332,1911,6,het,True
1,2013-03-17 17:00:00,21.4,32.0,1921,6,het,True
1,2013-03-17 17:10:00,64.39999999999999,32.166666666666664,1931,6,het,True
1,2013-03-17 17:20:00,43.4,32.333333333333336,1941,6,het,True
1,2013-03-17 17:30:00,46.300000000000004,32.50000000000001,1951,6,het,True
1,2013-03-17 17:40:00,33.2,32.66666666666667,1961,6,het,True
1,2013-03-17 17:50:00,54.199999999999996,32.833333333333336,1971,6,het,True
1,2013-03-17 18:00:00,69.2,33.00000000000001,1981,6,het,True
1,2013-03-17 18:10:00,21.300000000000004,33.16666666666667,1991,6,het,True
1,2013-03-17 18:20:00,42.099999999999994,33.333333333333336,2001,6,het,True
1,2013-03-17 18:30:00,41.7,33.50000000000001,2011,6,het,True
1,2013-03-17 18:40:00,49.5,33.66666666666667,2021,6,het,True
1,2013-03-17 18:50:00,22.400000000000002,33.833333333333336,2031,6,het,True
1,2013-03-17 19:00:00,48.9,34.00000000000001,2041,6,het,True
1,2013-03-17 19:10:00,51.800000000000004,34.16666666666667,2051,6,het,True
1,2013-03-17 19:20:00,17.099999999999998,34.333333333333336,2061,6,het,True
1,2013-03-17 19:30:00,33.4,34.50000000000001,2071,6,het,True
1,2013-03-17 19:40:00,30.299999999999997,34.66666666666667,2081,6,het,True
1,2013-03-17 19:50:00,35.8,34.833333333333336,2091,6,het,True
1,2013-03-17 20:00:00,35.7,35.00000000000001,2101,6,het,True
1,2013-03-17 20:10:00,36.8,35.16666666666667,2111,6,het,True
1,2013-03-17 20:20:00,31.7,35.333333333333336,2121,6,het,True
1,2013-03-17 20:30:00,38.2,35.50000000000001,2131,6,het,True
1,2013-03-17 20:40:00,36.300000000000004,35.66666666666667,2141,6,het,True
1,2013-03-17 20:50:00,72.0,35.833333333333336,2151,6,het,True
1,2013-03-17 21:00:00,70.6,36.00000000000001,2161,6,het,True
1,2013-03-17 21:10:00,39.4,36.16666666666667,2171,6,het,True
1,2013-03-17 21:20:00,23.500000000000004,36.333333333333336,2181,6,het,True
1,2013-03-17 21:30:00,21.6,36.5,2191,6,het,True
1,2013-03-17 21:40:00,27.5,36.666666666666664,2201,6,het,True
1,2013-03-17 21:50:00,25.400000000000002,36.833333333333336,2211,6,het,True
1,2013-03-17 22:00:00,41.10000000000001,37.0,2221,6,het,True
1,2013-03-17 22:10:00,18.099999999999998,37.166666666666664,2231,6,het,True
1,2013-03-17 22:20:00,13.0,37.333333333333336,2241,6,het,True
1,2013-03-17 22:30:00,30.099999999999998,37.5,2251,6,het,True
1,2013-03-17 22:40:00,21.7,37.666666666666664,2261,6,het,True
1,2013-03-17 22:50:00,55.4,37.833333333333336,2271,6,het,True
1,2013-03-17 23:00:00,30.0,38.0,2281,6,het,False
1,2013-03-17 23:10:00,23.099999999999998,38.166666666666664,2291,6,het,False
1,2013-03-17 23:20:00,15.299999999999999,38.333333333333336,2301,6,het,False
1,2013-03-17 23:30:00,32.3,38.5,2311,6,het,False
1,2013-03-17 23:40:00,29.400000000000002,38.666666666666664,2321,6,het,False
1,2013-03-17 23:50:00,22.5,38.833333333333336,2331,6,het,False
1,2013-03-18 00:00:00,26.3,39.0,2341,6,het,False
1,2013-03-18 00:10:00,19.599999999999998,39.166666666666664,2351,6,het,False
1,2013-03-18 00:20:00,17.6,39.333333333333336,2361,6,het,False
1,2013-03-18 00:30:00,16.400000000000002,39.5,2371,6,het,False
1,2013-03-18 00:40:00,6.0,39.666666666666664,2381,6,het,False
1,2013-03-18 00:50:00,15.9,39.833333333333336,2391,6,het,False
1,2013-03-18 01:00:00,24.000000000000004,40.0,2401,6,het,False
1,2013-03-18 01:10:00,16.4,40.166666666666664,2411,6,het,False
1,2013-03-18 01:20:00,20.700000000000003,40.333333333333336,2421,6,het,False
1,2013-03-18 01:30:00,1.7000000000000002,40.5,2431,6,het,False
1,2013-03-18 01:40:00,24.000000000000004,40.666666666666664,2441,6,het,False
1,2013-03-18 01:50:00,16.4,40.833333333333336,2451,6,het,False
1,2013-03-18 02:00:00,8.299999999999999,41.0,2461,6,het,False
1,2013-03-18 02:10:00,23.599999999999998,41.166666666666664,2471,6,het,False
1,2013-03-18 02:20:00,17.700000000000003,41.333333333333336,2481,6,het,False
1,2013-03-18 02:30:00,15.099999999999998,41.5,2491,6,het,False
1,2013-03-18 02:40:00,22.9,41.666666666666664,2501,6,het,False
1,2013-03-18 02:50:00,10.0,41.833333333333336,2511,6,het,False
1,2013-03-18 03:00:00,20.599999999999998,42.0,2521,6,het,False
1,2013-03-18 03:10:00,11.8,42.166666666666664,2531,6,het,False
1,2013-03-18 03:20:00,10.5,42.333333333333336,2541,6,het,False
1,2013-03-18 03:30:00,15.5,42.5,2551,6,het,False
1,2013-03-18 03:40:00,13.099999999999998,42.666666666666664,2561,6,het,False
1,2013-03-18 03:50:00,10.1,42.833333333333336,2571,6,het,False
1,2013-03-18 04:00:00,18.2,43.0,2581,6,het,False
1,2013-03-18 04:10:00,18.7,43.166666666666664,2591,6,het,False
1,2013-03-18 04:20:00,21.3,43.333333333333336,2601,6,het,False
1,2013-03-18 04:30:00,20.8,43.5,2611,6,het,False
1,2013-03-18 04:40:00,18.0,43.666666666666664,2621,6,het,False
1,2013-03-18 04:50:00,16.900000000000002,43.833333333333336,2631,6,het,False
1,2013-03-18 05:00:00,12.600000000000001,44.0,2641,6,het,False
1,2013-03-18 05:10:00,14.2,44.166666666666664,2651,6,het,False
1,2013-03-18 05:20:00,24.899999999999995,44.333333333333336,2661,6,het,False
1,2013-03-18 05:30:00,13.3,44.5,2671,6,het,False
1,2013-03-18 05:40:00,19.5,44.666666666666664,2681,6,het,False
1,2013-03-18 05:50:00,25.2,44.833333333333336,2691,6,het,False
1,2013-03-18 06:00:00,16.5,45.0,2701,6,het,False
1,2013-03-18 06:10:00,25.400000000000002,45.166666666666664,2711,6,het,False
1,2013-03-18 06:20:00,22.700000000000003,45.333333333333336,2721,6,het,False
1,2013-03-18 06:30:00,21.6,45.5,2731,6,het,False
1,2013-03-18 06:40:00,18.799999999999997,45.666666666666664,2741,6,het,False
1,2013-03-18 06:50:00,14.7,45.833333333333336,2751,6,het,False
1,2013-03-18 07:00:00,26.000000000000004,46.0,2761,6,het,False
1,2013-03-18 07:10:00,0.0,46.166666666666664,2771,6,het,False
1,2013-03-18 07:20:00,25.800000000000004,46.333333333333336,2781,6,het,False
1,2013-03-18 07:30:00,29.099999999999994,46.5,2791,6,het,False
1,2013-03-18 07:40:00,21.299999999999997,46.666666666666664,2801,6,het,False
1,2013-03-18 07:50:00,21.5,46.833333333333336,2811,6,het,False
1,2013-03-18 08:00:00,26.599999999999998,47.0,2821,6,het,False
1,2013-03-18 08:10:00,18.5,47.166666666666664,2831,6,het,False
1,2013-03-18 08:20:00,10.299999999999999,47.333333333333336,2841,6,het,False
1,2013-03-18 08:30:00,0.0,47.5,2851,6,het,False
1,2013-03-18 08:40:00,11.9,47.666666666666664,2861,6,het,False
1,2013-03-18 08:50:00,32.8,47.833333333333336,2871,6,het,False
1,2013-03-18 09:00:00,54.5,48.0,2881,7,het,True
1,2013-03-18 09:10:00,71.6,48.166666666666664,2891,7,het,True
1,2013-03-18 09:20:00,91.9,48.333333333333336,2901,7,het,True
1,2013-03-18 09:30:00,69.0,48.5,2911,7,het,True
1,2013-03-18 09:40:00,82.89999999999999,48.666666666666664,2921,7,het,True
1,2013-03-18 09:50:00,58.1,48.833333333333336,2931,7,het,True
1,2013-03-18 10:00:00,39.8,49.0,2941,7,het,True
1,2013-03-18 10:10:00,32.7,49.166666666666664,2951,7,het,True
1,2013-03-18 10:20:00,40.7,49.333333333333336,2961,7,het,True
